+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78
+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 361  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 8, 33]
Costo asociado: 109.182      Capacidad: 95.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 48, 71, 30, 77, 74, 32, 52]
Costo asociado: 124.90899999999999      Capacidad: 99.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 47]
Costo asociado: 114.307      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.95999999999998      Capacidad: 88.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1374.9080000000001          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 361  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 2seg    -------> Nuevo optimo local. Costo: 1374.9080000000001
Lista tabu: [((1,18,6.325),1), ((68,44,1.414),1), ((4,21,9.22),2), ((55,56,58.941),2), ((4,55,8.944),1), ((59,39,1.414),3), ((68,44,1.414),3), ((59,68,3.162),2), ((75,40,2.236),4), ((62,51,1.414),4), ((62,75,4.123),3), ((27,12,6.083),5), ((41,54,20.616),5), ((27,41,9.434),4), ((39,70,2.236),6), ((44,22,2.236),6), ((39,44,3.162),5), ((76,31,3.162),7), ((64,1,26.833),7), ((64,76,7.81),6), ((59,39,1.414),8), ((22,25,1.414),8), ((22,59,3.0),7), ((44,22,2.236),9), ((2,1,9.434),9), ((2,44,5.831),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 428  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 33, 8]
Costo asociado: 108.974      Capacidad: 95.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 48, 71, 30, 77, 74, 32, 52]
Costo asociado: 124.90899999999999      Capacidad: 99.0

Ruta #6: [1, 9, 23, 72, 16, 13, 35, 47]
Costo asociado: 114.307      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.95999999999998      Capacidad: 88.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1374.873          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 428  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 2seg    -------> Nuevo optimo local. Costo: 1374.873
Lista tabu: [((43,26,6.325),1), ((61,7,10.296),1), ((19,61,7.071),1), ((11,17,7.81),2), ((17,67,3.162),2), ((26,19,3.162),2), ((17,19,4.123),1), ((9,23,2.236),3), ((16,13,3.162),3), ((72,16,2.828),3), ((9,16,5.0),2), ((54,11,11.705),4), ((11,17,7.81),4), ((43,26,6.325),4), ((11,26,3.162),3), ((70,68,1.0),5), ((22,25,1.414),5), ((44,22,2.236),5), ((22,70,2.828),4), ((27,12,6.083),6), ((41,54,20.616),6), ((65,41,10.63),6), ((27,41,9.434),5), ((10,20,3.162),7), ((40,62,2.828),7), ((75,40,2.236),7), ((10,40,6.403),6), ((1,18,6.325),8), ((68,44,1.414),8), ((70,68,1.0),8), ((1,68,11.705),7), ((24,45,1.0),9), ((41,54,20.616),9), ((65,41,10.63),9), ((24,41,10.63),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 444  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 33, 8]
Costo asociado: 108.974      Capacidad: 95.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 11, 17, 67]
Costo asociado: 146.75300000000001      Capacidad: 99.0

Ruta #5: [1, 48, 71, 30, 77, 74, 32, 52]
Costo asociado: 124.90899999999999      Capacidad: 99.0

Ruta #6: [1, 9, 23, 72, 16, 13, 47, 35]
Costo asociado: 114.272      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.95999999999998      Capacidad: 88.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1374.613          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 444  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1374.613
Lista tabu: [((18,73,1.0),1), ((59,39,1.414),1), ((56,34,2.828),2), ((34,14,3.606),2), ((40,62,2.828),2), ((34,62,7.0),1), ((24,45,1.0),3), ((65,41,10.63),3), ((12,65,7.28),3), ((24,65,15.033),2), ((9,23,2.236),4), ((16,13,3.162),4), ((72,16,2.828),4), ((9,16,5.0),3), ((34,14,3.606),5), ((14,49,1.414),5), ((60,36,6.325),5), ((14,36,12.369),4), ((68,44,1.414),6), ((22,25,1.414),6), ((22,68,3.606),5), ((16,13,3.162),7), ((35,1,48.301),7), ((47,35,8.062),7), ((16,35,4.0),6), ((10,20,3.162),8), ((75,40,2.236),8), ((29,75,1.0),8), ((10,75,4.243),7), ((24,45,1.0),9), ((41,54,20.616),9), ((65,41,10.63),9), ((24,41,10.63),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 527  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 33, 8]
Costo asociado: 108.974      Capacidad: 95.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 17, 67]
Costo asociado: 146.473      Capacidad: 97.0

Ruta #5: [1, 48, 71, 30, 77, 74, 32, 52]
Costo asociado: 124.90899999999999      Capacidad: 99.0

Ruta #6: [1, 9, 23, 72, 16, 13, 47, 35]
Costo asociado: 114.272      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 11, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.98      Capacidad: 90.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1374.107          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 527  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 2seg    -------> Nuevo optimo local. Costo: 1374.107
Lista tabu: [((72,16,2.828),1), ((16,13,3.162),1), ((47,35,8.062),1), ((35,1,48.301),1), ((58,33,12.806),2), ((33,8,3.606),2), ((50,76,7.071),2), ((76,31,3.162),2), ((58,76,5.385),1), ((73,59,1.414),3), ((59,39,1.414),3), ((25,2,2.236),3), ((2,1,9.434),3), ((2,73,6.325),2), ((23,72,0.0),4), ((16,13,3.162),4), ((16,23,2.828),3), ((18,73,1.0),5), ((73,59,1.414),5), ((22,25,1.414),5), ((25,2,2.236),5), ((18,25,5.099),4), ((20,29,1.0),6), ((40,62,2.828),6), ((20,40,4.123),5), ((31,64,6.708),7), ((64,1,26.833),7), ((48,71,14.318),7), ((71,30,3.162),7), ((31,71,3.162),6), ((72,16,2.828),8), ((47,35,8.062),8), ((47,72,14.318),7), ((42,15,2.0),9), ((37,5,18.111),9), ((37,42,14.0),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 588  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 33, 8]
Costo asociado: 108.974      Capacidad: 95.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 17, 67]
Costo asociado: 146.473      Capacidad: 97.0

Ruta #5: [1, 48, 71, 30, 77, 74, 32, 52]
Costo asociado: 124.90899999999999      Capacidad: 99.0

Ruta #6: [1, 9, 23, 72, 16, 35, 47, 13]
Costo asociado: 113.76599999999999      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 11, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.98      Capacidad: 90.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1369.0710000000001          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 588  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 2seg    -------> Nuevo optimo local. Costo: 1369.0710000000001
Lista tabu: [((72,16,2.828),1), ((47,13,9.434),1), ((3,66,10.817),2), ((6,38,5.657),2), ((3,6,11.402),1), ((59,39,1.414),3), ((25,2,2.236),3), ((25,59,4.123),2), ((29,75,1.0),4), ((62,51,1.414),4), ((29,62,5.099),3), ((28,50,4.472),5), ((64,1,26.833),5), ((28,64,4.123),4), ((59,39,1.414),6), ((2,1,9.434),6), ((2,59,5.831),5), ((40,62,2.828),7), ((55,56,58.941),7), ((40,56,8.062),6), ((18,73,1.0),8), ((22,25,1.414),8), ((18,22,4.472),7), ((1,18,6.325),9), ((59,39,1.414),9), ((1,59,8.544),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 602  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 52]
Costo asociado: 104.94      Capacidad: 98.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 17, 67]
Costo asociado: 146.473      Capacidad: 97.0

Ruta #5: [1, 48, 71, 30, 77, 74, 32, 33, 8]
Costo asociado: 123.90699999999998      Capacidad: 96.0

Ruta #6: [1, 9, 23, 72, 16, 35, 47, 13]
Costo asociado: 113.76599999999999      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 11, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.98      Capacidad: 90.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1368.645          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 602  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1368.645
Lista tabu: [((32,52,15.524),2), ((58,33,12.806),2), ((1,18,6.325),1), ((68,44,1.414),1), ((43,26,6.325),2), ((19,61,7.071),2), ((19,43,7.071),1), ((59,39,1.414),3), ((44,22,2.236),3), ((44,59,2.828),2), ((28,50,4.472),4), ((76,31,3.162),4), ((28,76,11.402),3), ((70,68,1.0),5), ((44,22,2.236),5), ((44,70,1.0),4), ((18,73,1.0),6), ((22,25,1.414),6), ((18,22,4.472),5), ((73,59,1.414),7), ((44,22,2.236),7), ((44,73,4.243),6), ((73,59,1.414),8), ((39,70,2.236),8), ((39,73,2.0),7), ((59,39,1.414),9), ((44,22,2.236),9), ((44,59,2.828),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 628  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 52]
Costo asociado: 104.94      Capacidad: 98.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 17, 67]
Costo asociado: 146.473      Capacidad: 97.0

Ruta #5: [1, 48, 71, 30, 77, 74, 32, 33, 8]
Costo asociado: 123.90699999999998      Capacidad: 96.0

Ruta #6: [1, 9, 13, 47, 35, 16, 72, 23]
Costo asociado: 113.34      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 11, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.98      Capacidad: 90.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1368.3300000000002          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 628  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1368.3300000000002
Lista tabu: [((29,75,1.0),1), ((51,1,74.33),1), ((18,73,1.0),2), ((22,25,1.414),2), ((18,22,4.472),1), ((10,20,3.162),3), ((40,62,2.828),3), ((10,40,6.403),2), ((1,18,6.325),4), ((73,59,1.414),4), ((1,73,7.28),3), ((74,32,5.099),5), ((8,1,47.508),5), ((8,74,7.071),4), ((53,57,10.63),6), ((73,59,1.414),6), ((53,59,4.123),5), ((32,33,8.062),7), ((8,1,47.508),7), ((8,32,10.77),6), ((47,35,8.062),8), ((16,72,2.828),8), ((16,47,11.705),7), ((45,27,1.0),9), ((41,54,20.616),9), ((41,45,10.0),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 663  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 52]
Costo asociado: 104.94      Capacidad: 98.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 17, 67]
Costo asociado: 146.473      Capacidad: 97.0

Ruta #5: [1, 48, 71, 30, 77, 74, 32, 33, 8]
Costo asociado: 123.90699999999998      Capacidad: 96.0

Ruta #6: [1, 9, 13, 35, 47, 16, 72, 23]
Costo asociado: 113.025      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 11, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.98      Capacidad: 90.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1367.548          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 663  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1367.548
Lista tabu: [((39,70,2.236),1), ((2,1,9.434),1), ((50,76,7.071),2), ((31,64,6.708),2), ((31,50,6.325),1), ((13,35,1.414),3), ((72,23,0.0),3), ((13,72,5.099),2), ((4,21,9.22),4), ((55,56,58.941),4), ((4,55,8.944),3), ((20,29,1.0),5), ((62,51,1.414),5), ((20,62,6.083),4), ((1,18,6.325),6), ((70,68,1.0),6), ((1,70,10.77),5), ((68,44,1.414),7), ((25,2,2.236),7), ((25,68,5.0),6), ((34,14,3.606),8), ((49,1,78.746),8), ((34,49,5.0),7), ((20,29,1.0),9), ((75,40,2.236),9), ((20,75,2.0),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 671  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 52]
Costo asociado: 104.94      Capacidad: 98.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 17, 67]
Costo asociado: 146.473      Capacidad: 97.0

Ruta #5: [1, 48, 71, 30, 77, 32, 74, 33, 8]
Costo asociado: 123.125      Capacidad: 96.0

Ruta #6: [1, 9, 13, 35, 47, 16, 72, 23]
Costo asociado: 113.025      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 11, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.98      Capacidad: 90.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1366.89          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 671  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 1seg    -------> Nuevo optimo local. Costo: 1366.89
Lista tabu: [((20,29,1.0),1), ((75,40,2.236),1), ((77,74,3.606),8), ((32,33,8.062),8), ((32,77,7.28),6), ((5,60,8.246),3), ((75,40,2.236),3), ((5,40,6.403),2), ((32,74,5.099),4), ((8,1,47.508),4), ((8,32,10.77),3), ((75,40,2.236),5), ((51,1,74.33),5), ((51,75,3.606),4), ((39,70,2.236),6), ((44,22,2.236),6), ((39,44,3.162),5), ((75,40,2.236),7), ((62,51,1.414),7), ((62,75,4.123),6), ((56,34,2.828),8), ((49,1,78.746),8), ((49,56,7.81),7), ((18,73,1.0),9), ((59,39,1.414),9), ((18,59,2.236),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 770  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 25, 2]
Costo asociado: 30.123000000000005      Capacidad: 94.0

Ruta #2: [1, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 95.0

Ruta #3: [1, 3, 66, 6, 38, 58, 52]
Costo asociado: 104.94      Capacidad: 98.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 17, 67]
Costo asociado: 146.473      Capacidad: 97.0

Ruta #5: [1, 48, 71, 30, 33, 74, 32, 77, 8]
Costo asociado: 122.46699999999998      Capacidad: 96.0

Ruta #6: [1, 9, 13, 35, 47, 16, 72, 23]
Costo asociado: 113.025      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 11, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.98      Capacidad: 90.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1366.846          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 770  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 3seg    -------> Nuevo optimo local. Costo: 1366.846
Lista tabu: [((50,76,7.071),1), ((31,64,6.708),1), ((1,11,45.453),2), ((11,69,13.601),2), ((19,61,7.071),2), ((11,61,11.402),1), ((74,32,5.099),3), ((8,1,47.508),3), ((77,8,3.606),3), ((8,74,7.071),2), ((1,18,6.325),4), ((73,59,1.414),4), ((1,73,7.28),3), ((10,20,3.162),5), ((40,62,2.828),5), ((75,40,2.236),5), ((10,40,6.403),4), ((55,56,58.941),6), ((56,34,2.828),6), ((5,60,8.246),6), ((56,60,8.602),5), ((74,32,5.099),7), ((8,1,47.508),7), ((77,8,3.606),7), ((8,74,7.071),6), ((78,24,1.0),8), ((45,27,1.0),8), ((45,78,2.0),7), ((35,47,8.062),9), ((72,23,0.0),9), ((16,72,2.828),9), ((35,72,6.325),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 775  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 2]
Costo asociado: 30.079      Capacidad: 91.0

Ruta #2: [1, 25, 53, 57, 28, 50, 76, 31, 64]
Costo asociado: 89.17099999999999      Capacidad: 98.0

Ruta #3: [1, 3, 66, 6, 38, 58, 52]
Costo asociado: 104.94      Capacidad: 98.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 17, 67]
Costo asociado: 146.473      Capacidad: 97.0

Ruta #5: [1, 48, 71, 30, 33, 74, 32, 77, 8]
Costo asociado: 122.46699999999998      Capacidad: 96.0

Ruta #6: [1, 9, 13, 35, 47, 16, 72, 23]
Costo asociado: 113.025      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

Ruta #8: [1, 46, 4, 21, 55, 56, 34, 14, 49]
Costo asociado: 238.517      Capacidad: 99.0

Ruta #9: [1, 11, 69, 42, 15, 37, 5, 60, 36]
Costo asociado: 220.98      Capacidad: 90.0

Ruta #10: [1, 10, 20, 29, 75, 40, 62, 51]
Costo asociado: 161.36200000000002      Capacidad: 84.0

--> Costo total: 1364.8100000000002          Capacidad total: 937.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 775  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

La solución anterior duró 0min 0seg    -------> Nuevo optimo local. Costo: 1364.8100000000002
Lista tabu: [((55,56,58.941),1), ((56,34,2.828),1), ((5,60,8.246),1), ((74,32,5.099),2), ((8,1,47.508),2), ((77,8,3.606),2), ((8,74,7.071),1), ((78,24,1.0),3), ((45,27,1.0),3), ((45,78,2.0),2), ((35,47,8.062),4), ((72,23,0.0),4), ((16,72,2.828),4), ((35,72,6.325),3), ((22,25,1.414),11), ((25,2,2.236),11), ((1,53,9.899),11), ((25,53,0.0),9), ((33,74,3.606),6), ((32,77,7.28),6), ((32,33,8.062),5), ((73,59,1.414),7), ((44,22,2.236),7), ((68,44,1.414),7), ((44,73,4.243),6), ((5,60,8.246),8), ((36,1,90.244),8), ((5,36,12.806),7), ((55,56,58.941),9), ((56,34,2.828),9), ((5,60,8.246),9), ((56,60,8.602),8)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 800  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 18, 73, 59, 39, 70, 68, 44, 22, 2]
Costo asociado: 30.079      Capacidad: 91.0

Ruta #2: [1, 25, 53, 57, 28, 50, 76, 64]
Costo asociado: 87.11099999999999      Capacidad: 94.0

Ruta #3: [1, 3, 66, 6, 38, 58, 52]
Costo asociado: 104.94      Capacidad: 98.0

Ruta #4: [1, 78, 24, 45, 27, 12, 65, 41, 54, 17, 67]
Costo asociado: 146.473      Capacidad: 97.0

Ruta #5: [1, 48, 31, 71, 30, 33, 74, 32, 77, 8]
Costo asociado: 122.49099999999999      Capacidad: 100.0

Ruta #6: [1, 9, 13, 35, 47, 16, 72, 23]
Costo asociado: 113.025      Capacidad: 92.0

Ruta #7: [1, 43, 26, 19, 61, 7, 63]
Costo asociado: 139.832      Capacidad: 92.0

